driver,behavior,road,trip_id,window_id,p_normal,p_drowsy,p_aggressive,pred_label,true_label,model
D4,AGGRESSIVE,SECONDARY,23,87,0.11698411305187396,0.059352233827788994,0.8236636531203371,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,88,0.20474183799429618,0.3873494232324522,0.4079087387732516,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,89,0.30634902713484624,0.3622370253283655,0.3314139475367882,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,90,0.43569916434540384,0.21553203342618385,0.3487688022284123,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,91,0.28419724529492174,0.058038061192303654,0.6577646935127746,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,92,0.4785965649456379,0.0633436630075109,0.4580597720468512,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,93,0.43525356967011325,0.04579025110782866,0.5189561792220581,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,94,0.2702549575070822,0.10424929178470255,0.6254957507082152,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,95,0.28419724529492174,0.058038061192303654,0.6577646935127746,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,96,0.4608837970540098,0.11783960720130933,0.42127659574468085,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,97,0.5359151265636664,0.05638021127875676,0.4077046621575769,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,98,0.5912664811902746,0.232490625378009,0.17624289343171648,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,99,0.30735578390477164,0.35568216502187405,0.33696205107335436,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,100,0.45192197140995666,0.11554823132640937,0.43252979726363394,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,101,0.47125326801234185,0.3491297077042655,0.1796170242833926,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,102,0.1694673882084876,0.05582455140985474,0.7747080603816576,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,103,0.28419724529492174,0.058038061192303654,0.6577646935127746,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,104,0.22309711286089245,0.06299212598425198,0.7139107611548556,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,105,0.5359151265636664,0.05638021127875676,0.4077046621575769,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,106,0.4608837970540098,0.11783960720130933,0.42127659574468085,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,107,0.18305309368011263,0.45224881968027825,0.364698086639609,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,108,0.27876541342007716,0.15205386186549663,0.5691807247144262,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,109,0.28419724529492174,0.058038061192303654,0.6577646935127746,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,110,0.1975213013168087,0.06506584043377228,0.737412858249419,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,111,0.4448212668789952,0.13440081062519668,0.42077792249580814,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,112,0.508028545941124,0.05976806422836752,0.43220338983050843,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,113,0.5359151265636664,0.05638021127875676,0.4077046621575769,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,114,0.508028545941124,0.05976806422836752,0.43220338983050843,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,115,0.3109268620100265,0.3554267488416501,0.33364638914832334,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,116,0.543621891820267,0.11048259602116442,0.3458955121585686,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,117,0.31509376284693313,0.2405051282321566,0.4444011089209103,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,118,0.43569916434540384,0.21553203342618385,0.3487688022284123,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,119,0.23214285714285718,0.37142857142857144,0.39642857142857146,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,120,0.5157799819657349,0.11722272317403064,0.3669972948602344,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,121,0.5656071507565802,0.11495075397806373,0.31944209526535605,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,122,0.39833918053365086,0.04190672374392481,0.5597540957224243,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,123,0.48757170172084136,0.05736137667304014,0.4550669216061185,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,124,0.5157799819657349,0.11722272317403064,0.3669972948602344,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,125,0.3205402116288971,0.49094949172905433,0.18851029664204855,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,126,0.3335107040358129,0.25456243219861857,0.41192686376556853,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,127,0.34827693816593114,0.13739913512549595,0.514323926708573,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,128,0.5449598602667024,0.10829330556581908,0.3467468341674784,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,129,0.5634708617789651,0.05303255169684377,0.38349658652419116,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,130,0.5912664811902746,0.232490625378009,0.17624289343171648,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,131,0.4902506963788301,0.11142061281337046,0.39832869080779937,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,132,0.4582210242587601,0.06064690026954178,0.4811320754716981,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,133,0.34643633585992123,0.13778717903519594,0.5157764851048828,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,134,0.547294659392362,0.054997747635016775,0.3977075929726213,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,135,0.508028545941124,0.05976806422836752,0.43220338983050843,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,136,0.47125326801234185,0.3491297077042655,0.1796170242833926,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,137,0.294629651666865,0.5348928140353264,0.17047753429780862,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,138,0.48634286321606973,0.124349027526836,0.3893081092570943,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,139,0.5006672894701722,0.3297077272120646,0.16962498331776324,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,140,0.3338847158752334,0.6061594080144449,0.05995587611032167,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,141,0.34827693816593114,0.13739913512549595,0.514323926708573,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,142,0.5155120130627479,0.0542337298810357,0.4302542570562165,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,143,0.45192197140995666,0.11554823132640937,0.43252979726363394,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,144,0.3086373787727391,0.2355770920004956,0.4557855292267653,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,145,0.4608837970540098,0.11783960720130933,0.42127659574468085,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,146,0.28419724529492174,0.058038061192303654,0.6577646935127746,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,147,0.313344213340741,0.24111948331539293,0.4455363033438661,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,148,0.4824000000000001,0.10719999999999999,0.4104,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,149,0.2543247711601274,0.05193757812815032,0.6937376507117221,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,150,0.5895630991173401,0.23182084216520615,0.1786160587174539,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,151,0.6639234695576476,0.13493199883929463,0.2011445316030578,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,152,0.5006672894701722,0.3297077272120646,0.16962498331776324,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,153,0.3109268620100265,0.3554267488416501,0.33364638914832334,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,154,0.5449598602667024,0.10829330556581908,0.3467468341674784,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,155,0.23098348059930848,0.37456780637725695,0.3944487130234345,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,156,0.34827693816593114,0.13739913512549595,0.514323926708573,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,157,0.34643633585992123,0.13778717903519594,0.5157764851048828,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,158,0.23531089560752994,0.14974329720479176,0.6149458071876782,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,159,0.34827693816593114,0.13739913512549595,0.514323926708573,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,160,0.28419724529492174,0.058038061192303654,0.6577646935127746,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,161,0.3335107040358129,0.25456243219861857,0.41192686376556853,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,162,0.08344589745194093,0.5454605682064949,0.3710935343415643,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,163,0.08115489660554039,0.5579399141630902,0.3609051892313695,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,164,0.08115489660554039,0.5579399141630902,0.3609051892313695,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,165,0.27876541342007716,0.15205386186549663,0.5691807247144262,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,166,0.18623024830699778,0.11851015801354405,0.6952595936794582,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,167,0.34827693816593114,0.13739913512549595,0.514323926708573,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,168,0.2960118199346131,0.3383770642970911,0.3656111157682957,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,169,0.6236868295919495,0.2342511703343286,0.14206200007372186,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,170,0.45192197140995666,0.11554823132640937,0.43252979726363394,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,171,0.5359151265636664,0.05638021127875676,0.4077046621575769,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,172,0.17453798767967146,0.05749486652977413,0.7679671457905545,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,173,0.5449598602667024,0.10829330556581908,0.3467468341674784,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,174,0.4670098026536999,0.354990559449603,0.1779996378966971,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,175,0.1325584271052306,0.381105477927538,0.48633609496723135,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,176,0.18305309368011263,0.45224881968027825,0.364698086639609,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,177,0.5148423005565863,0.3478664192949907,0.13729128014842298,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,178,0.5431937999562693,0.409392385996453,0.04741381404727777,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,179,0.7345791289234348,0.12141803783858425,0.14400283323798105,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,180,0.5359151265636664,0.05638021127875676,0.4077046621575769,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,181,0.5157799819657349,0.11722272317403064,0.3669972948602344,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,182,0.43569916434540384,0.21553203342618385,0.3487688022284123,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,183,0.29309534992954434,0.3419445749178017,0.36496007515265383,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,184,0.7653061224489797,0.061224489795918366,0.17346938775510204,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,185,0.547294659392362,0.054997747635016775,0.3977075929726213,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,186,0.543621891820267,0.11048259602116442,0.3458955121585686,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,187,0.5897647881415187,0.3563417703817648,0.05389344147671654,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,188,0.5897647881415187,0.3563417703817648,0.05389344147671654,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,189,0.34827693816593114,0.13739913512549595,0.514323926708573,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,190,0.08168677894178492,0.11603235645139902,0.8022808646068161,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,191,0.0,0.11980440097799509,0.8801955990220048,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,192,0.12936420433664098,0.12679162072767367,0.7438441749356854,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,193,0.5438335809806836,0.27191679049034173,0.18424962852897472,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,194,0.34827693816593114,0.13739913512549595,0.514323926708573,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,195,0.11565672100892034,0.2193171331897878,0.6650261458012918,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,196,0.30690761421319795,0.23616649746192894,0.45692588832487313,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,197,0.5426903223986685,0.32789890841395647,0.12941076918737482,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,198,0.13317738602413143,0.37821565573621474,0.48860695823965383,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,199,0.4859327025502852,0.21367253587317503,0.3003947615765399,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,200,0.3798882681564246,0.05027932960893856,0.5698324022346368,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,201,0.2841972452949217,0.05803806119230364,0.6577646935127746,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,202,0.34480260775081495,0.04563563926113727,0.6095617529880478,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,203,0.34827693816593114,0.13739913512549595,0.514323926708573,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,204,0.24763160108814541,0.05057071542754578,0.7017976834843088,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,205,0.1922810581228937,0.054291122293522925,0.7534278195835834,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,206,0.43525356967011325,0.04579025110782866,0.5189561792220581,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,207,0.2527881040892193,0.05204460966542751,0.6951672862453532,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,208,0.24763160108814541,0.05057071542754578,0.7017976834843088,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,209,0.11448040885860307,0.10971039182282794,0.775809199318569,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,210,0.16605166051660517,0.1033210332103321,0.7306273062730627,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,211,0.24612202688728022,0.05067218200620475,0.7032057911065149,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,212,0.28254847645429365,0.05817174515235457,0.6592797783933517,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,213,0.2543247711601274,0.05193757812815032,0.6937376507117221,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,214,0.43569916434540384,0.21553203342618385,0.3487688022284123,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,215,0.5895630991173401,0.23182084216520615,0.1786160587174539,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,216,0.27876541342007716,0.15205386186549663,0.5691807247144262,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,217,0.3621911747043584,0.4248035195410628,0.21300530575457882,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,218,0.12936420433664098,0.12679162072767367,0.7438441749356854,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,219,0.0,0.336322869955157,0.6636771300448431,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,220,0.17453798767967146,0.05749486652977413,0.7679671457905545,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,221,0.43525356967011325,0.04579025110782866,0.5189561792220581,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,222,0.34827693816593114,0.13739913512549595,0.514323926708573,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,223,0.1325584271052306,0.381105477927538,0.48633609496723135,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,224,0.10105032404564117,0.39792301987937395,0.5010266560749849,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,225,0.2167647963140577,0.26688204709305263,0.5163531565928897,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,226,0.1755352511400044,0.5140445152650406,0.31042023359495513,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,227,0.3109268620100265,0.3554267488416501,0.33364638914832334,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,228,0.21072796934865903,0.1149425287356322,0.6743295019157087,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,229,0.22309711286089245,0.06299212598425198,0.7139107611548556,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,230,0.5359151265636664,0.05638021127875676,0.4077046621575769,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,231,0.308694774462231,0.35287520467748806,0.3384300208602809,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,232,0.3041644131963223,0.35965386695511087,0.33618171984856676,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,233,0.22072678331090176,0.34885598923283984,0.43041722745625843,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,234,0.34827693816593114,0.13739913512549595,0.514323926708573,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,235,0.4530853761622992,0.1132713440405748,0.43364327979712597,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,236,0.2641690682036504,0.1440922190201729,0.5917387127761768,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,237,0.3086373787727391,0.2355770920004956,0.4557855292267653,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,238,0.508028545941124,0.05976806422836752,0.43220338983050843,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,239,0.5157799819657349,0.11722272317403064,0.3669972948602344,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,240,0.34827693816593114,0.13739913512549595,0.514323926708573,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,241,0.0743539368293789,0.3060299229257973,0.6196161402448239,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,242,0.27876541342007716,0.15205386186549663,0.5691807247144262,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,243,0.2440744702289603,0.257576462199073,0.4983490675719667,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,244,0.23098348059930848,0.37456780637725695,0.3944487130234345,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,245,0.07369383831407612,0.20252739252981916,0.7237787691561048,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,246,0.08344589745194093,0.5454605682064949,0.3710935343415643,DROWSY,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,247,0.0743539368293789,0.3060299229257973,0.6196161402448239,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,248,0.28419724529492174,0.058038061192303654,0.6577646935127746,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,249,0.18672199170124484,0.1161825726141079,0.6970954356846473,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,250,0.08277076606985619,0.2274728500146757,0.6897563839154681,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,251,0.18623024830699778,0.11851015801354405,0.6952595936794582,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,252,0.2167647963140577,0.26688204709305263,0.5163531565928897,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,253,0.13317738602413143,0.37821565573621474,0.48860695823965383,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,254,0.11698411305187396,0.059352233827788994,0.8236636531203371,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,255,0.2440744702289603,0.257576462199073,0.4983490675719667,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,256,0.12714656743032135,0.3610884986626352,0.5117649339070435,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,257,0.11565672100892034,0.2193171331897878,0.6650261458012918,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,258,0.26802030456852793,0.10659898477157362,0.6253807106598984,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,259,0.10996072831131738,0.11245983577293822,0.7775794359157443,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,260,0.0,0.0672153635116598,0.9327846364883402,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,261,0.11698411305187396,0.059352233827788994,0.8236636531203371,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,262,0.1113744075829384,0.2203791469194313,0.6682464454976302,AGGRESSIVE,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,263,0.5299527715635097,0.31208053691275167,0.1579666915237385,NORMAL,AGGRESSIVE,LogisticRegression
D4,AGGRESSIVE,SECONDARY,23,264,0.4824000000000001,0.10719999999999999,0.4104,NORMAL,AGGRESSIVE,LogisticRegression
D4,DROWSY,SECONDARY,24,0,0.23130979300747953,0.580608801530701,0.1880814054618194,DROWSY,DROWSY,LogisticRegression
D4,DROWSY,SECONDARY,24,1,0.5449598602667024,0.10829330556581908,0.3467468341674784,NORMAL,DROWSY,LogisticRegression
D4,DROWSY,SECONDARY,24,2,0.482789691836367,0.2122905027932961,0.30491980537033697,NORMAL,DROWSY,LogisticRegression
D4,DROWSY,SECONDARY,24,3,0.2686567164179105,0.10447761194029852,0.6268656716417911,AGGRESSIVE,DROWSY,LogisticRegression
